both,category_noun_candidate,category_noun,cat_both_left_frac,cat_both_right_frac
12,крем-мусс,сыворотка,0.06417112299465241,0.0035221602582917524
4,крем-мусс,пакет,0.0213903743315508,0.002184598580010923
48,консилер,масло,0.12698412698412698,0.007920792079207921
11,спрей,cc-крем,0.004050073637702504,0.039568345323741004
6,cc-крем,мицелярная,0.02158273381294964,0.020202020202020204
18,крем-мусс,сумка-шоппер,0.0962566844919786,0.010095344924284913
10,пакет,подводка,0.005461496450027308,0.026595744680851064
30,крем-мусс,крем,0.16042780748663102,0.0049382716049382715
2,крем-мусс,подводка,0.0106951871657754,0.005319148936170213
7,маска-лифтинг,подводка,0.0064995357474466105,0.018617021276595744
5,крем-мусс,маска-лифтинг,0.026737967914438502,0.004642525533890436
3,cc-крем,масло-хайлайтер,0.01079136690647482,0.008021390374331552
12,крем-мусс,обертывание,0.06417112299465241,0.0020782819535850364
36,крем-мусс,коробка,0.1925133689839572,0.005829959514170041
14,тени-карандаш,сс-крем,0.10144927536231885,0.02064896755162242
27,сс-крем,румяна,0.03982300884955752,0.10588235294117647
14,cc-крем,хайлайтер-стик,0.050359712230215826,0.0330188679245283
6,тени-карандаш,обертывание,0.043478260869565216,0.0010391409767925182
24,тени-карандаш,скраб,0.17391304347826086,0.0012709844833977651
14,сыворотка-сияние,cc-крем,0.022690437601296597,0.050359712230215826
64,cc-крем,скраб,0.2302158273381295,0.003389291955727374
10,cc-крем,пенка,0.03597122302158273,0.008071025020177562
5,cc-крем,крем-суфле,0.017985611510791366,0.0027793218454697055
24,сумка-шоппер,хайлайтер-стик,0.01346045989904655,0.05660377358490566
15,пакет,хайлайтер-стик,0.008192244675040962,0.03537735849056604
11,палетка,пакет,0.02806122448979592,0.006007646095030038
45,коробка,хайлайтер-стик,0.0072874493927125505,0.10613207547169812
68,палетка,коробка,0.17346938775510204,0.011012145748987854
23,консилер,бальзам,0.06084656084656084,0.005283712382265104
3,консилер,тоник,0.007936507936507936,0.0022900763358778627
59,консилер,скраб,0.15608465608465608,0.003124503521686173
15,cc-крем,шампунь,0.0539568345323741,0.005498533724340176
28,cc-крем,коробка,0.10071942446043165,0.004534412955465587
12,консилер,шампунь,0.031746031746031744,0.004398826979472141
31,консилер,коробка,0.082010582010582,0.005020242914979757
14,крем-мусс,крем-баттер,0.0748663101604278,0.0023744911804613297
10,крем-мусс,соль,0.053475935828877004,0.003190810465858328
24,cc-крем,маска-лифтинг,0.08633093525179857,0.022284122562674095
5,крем-мусс,щетка,0.026737967914438502,0.003238341968911917
39,сс-крем,крем,0.05752212389380531,0.006419753086419753
30,консилер,сыворотка,0.07936507936507936,0.008805400645729381
22,сыворотка,подводка,0.006457293806868212,0.05851063829787234
1,консилер,крем-мусс,0.0026455026455026454,0.0053475935828877
43,коробка,подводка,0.006963562753036437,0.11436170212765957
68,масло,хайлайтер-стик,0.011221122112211221,0.16037735849056603
113,скраб,хайлайтер-стик,0.005984218609331144,0.2665094339622642
9,палетка,щетка,0.02295918367346939,0.005829015544041451
83,палетка,скраб,0.21173469387755103,0.004395488005083938
8,щетка,подводка,0.0051813471502590676,0.02127659574468085
8,сс-крем,пакет,0.011799410029498525,0.004369197160021846
22,cc-крем,румяна,0.07913669064748201,0.08627450980392157
18,румяна,сумка-шоппер,0.07058823529411765,0.010095344924284913
11,палетка,маска-лифтинг,0.02806122448979592,0.01021355617455896
27,коробка,румяна,0.00437246963562753,0.10588235294117647
11,румяна,маска-лифтинг,0.043137254901960784,0.01021355617455896
2,крем-мусс,масло-хайлайтер,0.0106951871657754,0.0053475935828877
29,масло,румяна,0.004785478547854785,0.11372549019607843
18,cc-крем,бальзам,0.06474820143884892,0.004135079255685734
16,cc-крем,соль,0.05755395683453238,0.005105296745373325
1,криомасло,подводка,0.001445086705202312,0.0026595744680851063
1,саше,подводка,0.003257328990228013,0.0026595744680851063
5,масло-хайлайтер,криолосьон,0.013368983957219251,0.017064846416382253
11,тени-карандаш,масло,0.07971014492753623,0.0018151815181518152
13,гель,тени-карандаш,0.002376599634369287,0.09420289855072464
27,гель,подводка,0.004936014625228519,0.07180851063829788
4,тени-карандаш,щетка,0.028985507246376812,0.0025906735751295338
10,тени-карандаш,крем-баттер,0.07246376811594203,0.0016960651289009499
12,тени-карандаш,соль,0.08695652173913043,0.0038289725590299937
26,крем-баттер,подводка,0.004409769335142469,0.06914893617021277
20,соль,подводка,0.006381620931716656,0.05319148936170213
6,cc-крем,кондиционер,0.02158273381294964,0.0035629453681710215
6,румяна,кондиционер,0.023529411764705882,0.0035629453681710215
16,румяна,маска,0.06274509803921569,0.0032996494122499486
72,кондиционер,соль,0.04275534441805225,0.02297383535417996
2,массажер,хайлайтер-стик,0.0030165912518853697,0.0047169811320754715
1,массажер,подводка,0.0015082956259426848,0.0026595744680851063
8,крем-мусс,шампунь,0.0427807486631016,0.002932551319648094
4,шампунь,тени-карандаш,0.001466275659824047,0.028985507246376812
6,тени-карандаш,маска-лифтинг,0.043478260869565216,0.005571030640668524
46,крем,хайлайтер-стик,0.0075720164609053495,0.10849056603773585
34,палетка,крем,0.08673469387755102,0.005596707818930041
33,пенка,эмульсия,0.026634382566585957,0.027707808564231738
1,криолосьон,пенка-баланс,0.0034129692832764505,0.001736111111111111
2,криолосьон,маска-лифтинг,0.006825938566552901,0.0018570102135561746
19,cc-крем,гель,0.0683453237410072,0.003473491773308958
17,cc-крем,обертывание,0.06115107913669065,0.0029442327675788015
18,палетка,обертывание,0.04591836734693878,0.0031174229303775544
4,палетка,штаны,0.01020408163265306,0.002290950744558992
37,гель,хайлайтер-стик,0.006764168190127971,0.08726415094339622
2,крем-мусс,хайлайтер-стик,0.0106951871657754,0.0047169811320754715
44,пудра,скраб,0.171875,0.0023301382195625693
6,антицеллюлитная,подводка,0.005046257359125316,0.015957446808510637
4,штаны,подводка,0.002290950744558992,0.010638297872340425
7,сс-крем,сумка-шоппер,0.01032448377581121,0.003925967470555244
5,сс-крем,тоник,0.007374631268436578,0.003816793893129771
64,сс-крем,коробка,0.0943952802359882,0.010364372469635627
18,сс-крем,пенка,0.02654867256637168,0.014527845036319613
49,пудра,сс-крем,0.19140625,0.07227138643067847
1,сс-крем,маска-лифтинг,0.0014749262536873156,0.0009285051067780873
12,пудра,сумка-шоппер,0.046875,0.006730229949523275
4,пудра,тоник,0.015625,0.0030534351145038168
6,пудра,пакет,0.0234375,0.0032768978700163844
33,пудра,коробка,0.12890625,0.00534412955465587
4,пудра,пенка,0.015625,0.003228410008071025
6,пудра,маска-лифтинг,0.0234375,0.005571030640668524
29,масло,пудра,0.004785478547854785,0.11328125
16,пудра,подводка,0.0625,0.0425531914893617
19,пудра,румяна,0.07421875,0.07450980392156863
50,румяна,скраб,0.19607843137254902,0.0026478843404120107
33,бальзам,хайлайтер-стик,0.007580978635423846,0.07783018867924528
26,крем,румяна,0.004279835390946502,0.10196078431372549
26,румяна,крем,0.10196078431372549,0.004279835390946502
16,румяна,сыворотка,0.06274509803921569,0.004696213677722336
38,маска,хайлайтер-стик,0.007836667354093628,0.08962264150943396
5,криолосьон,тоник,0.017064846416382253,0.003816793893129771
9,шампунь,криолосьон,0.0032991202346041057,0.030716723549488054
11,cc-крем,пудра,0.039568345323741004,0.04296875
31,консилер,пудра,0.082010582010582,0.12109375
11,палетка,тоник,0.02806122448979592,0.008396946564885497
38,палетка,сыворотка,0.09693877551020408,0.011153507484590548
8,палетка,флюид,0.02040816326530612,0.008869179600886918
12,пудра,хайлайтер-стик,0.046875,0.02830188679245283
17,палетка,пудра,0.04336734693877551,0.06640625
18,тени-карандаш,сумка-шоппер,0.13043478260869565,0.010095344924284913
19,тени-карандаш,коробка,0.13768115942028986,0.003076923076923077
23,тени-карандаш,крем,0.16666666666666666,0.0037860082304526747
30,cc-крем,масло,0.1079136690647482,0.0049504950495049506
6,cc-крем,крем-корсет,0.02158273381294964,0.005454545454545455
13,cc-крем,тоник,0.046762589928057555,0.009923664122137405
2,пудра,криолосьон,0.0078125,0.006825938566552901
8,пудра,обертывание,0.03125,0.0013855213023900243
14,cc-крем,сыворотка,0.050359712230215826,0.004109186968007044
5,cc-крем,бронзатор,0.017985611510791366,0.013054830287206266
42,сыворотка,хайлайтер-стик,0.012327560904021134,0.09905660377358491
5,бронзатор,хайлайтер-стик,0.013054830287206266,0.01179245283018868
7,тоник,хайлайтер-стик,0.0053435114503816794,0.01650943396226415
51,палетка,масло,0.13010204081632654,0.008415841584158416
33,гель,палетка,0.00603290676416819,0.08418367346938775
18,палетка,крем-баттер,0.04591836734693878,0.0030529172320217096
6,палетка,крем-суфле,0.015306122448979591,0.0033351862145636463
11,криолосьон,соль,0.03754266211604096,0.0035098915124441607
6,спрей,тени-карандаш,0.0022091310751104565,0.043478260869565216
14,cc-крем,сыворотка-сияние,0.050359712230215826,0.022690437601296597
7,cc-крем,щетка,0.025179856115107913,0.0045336787564766836
2,крем-мусс,бронзатор,0.0106951871657754,0.005221932114882507
3,крем-мусс,штаны,0.016042780748663103,0.001718213058419244
42,крем-мусс,гель,0.22459893048128343,0.007678244972577696
10,спрей,пудра,0.003681885125184094,0.0390625
10,румяна,обертывание,0.0392156862745098,0.0017319016279875303
37,спрей,помада,0.013622974963181149,0.041019955654102
21,помада,крем-суфле,0.02328159645232816,0.011673151750972763
195,помада,скраб,0.21618625277161863,0.010326748927606842
85,помада,маска,0.0942350332594235,0.01752938750257785
48,помада,соль,0.05321507760532151,0.015315890236119975
32,помада,обертывание,0.03547671840354767,0.005542085209560097
44,помада,хайлайтер-стик,0.04878048780487805,0.10377358490566038
32,обертывание,хайлайтер-стик,0.005542085209560097,0.07547169811320754
38,cc-крем,помада,0.1366906474820144,0.04212860310421286
15,сыворотка-сияние,помада,0.024311183144246355,0.01662971175166297
96,помада,коробка,0.10643015521064302,0.015546558704453442
19,пудра,бальзам,0.07421875,0.004364805881001608
2,сыворотка-сияние,пудра,0.0032414910858995136,0.0078125
26,пудра,крем,0.1015625,0.004279835390946502
13,cc-крем,подводка,0.046762589928057555,0.034574468085106384
101,помада,крем,0.11197339246119734,0.016625514403292182
39,помада,подводка,0.043237250554323724,0.10372340425531915
113,помада,масло,0.12527716186252771,0.01864686468646865
16,помада,крем-корсет,0.017738359201773836,0.014545454545454545
59,помада,лосьон,0.06541019955654102,0.018904197372636974
62,помада,бальзам,0.06873614190687362,0.014243050769584195
49,помада,крем-баттер,0.05432372505543237,0.008310719131614654
38,помада,cc-крем,0.04212860310421286,0.1366906474820144
69,помада,сумка-шоппер,0.07649667405764966,0.038698822209758836
7,помада,бронзатор,0.007760532150776054,0.018276762402088774
40,консилер,помада,0.10582010582010581,0.04434589800443459
26,консилер,крем,0.06878306878306878,0.004279835390946502
13,спрей,румяна,0.004786450662739323,0.050980392156862744
28,помада,пудра,0.031042128603104215,0.109375
31,бальзам,подводка,0.007121525384792098,0.08244680851063829
9,крем-мусс,бальзам,0.0481283422459893,0.002067539627842867
3,крем-мусс,пенка,0.016042780748663103,0.002421307506053269
13,пудра,крем-баттер,0.05078125,0.0022048846675712347
5,пудра,кондиционер,0.01953125,0.0029691211401425177
64,помада,сыворотка,0.07095343680709534,0.018784854710889344
21,помада,тоник,0.02328159645232816,0.01603053435114504
24,помада,пенка,0.026607538802660754,0.01937046004842615
61,гель,помада,0.011151736745886655,0.06762749445676275
16,криолосьон,бальзам,0.05460750853242321,0.003675626005053986
16,румяна,крем-баттер,0.06274509803921569,0.0027137042062415195
35,помада,румяна,0.038802660753880266,0.13725490196078433
61,помада,гель,0.06762749445676275,0.011151736745886655
32,помада,шампунь,0.03547671840354767,0.011730205278592375
6,шампунь,пудра,0.0021994134897360706,0.0234375
35,крем-баттер,хайлайтер-стик,0.005936227951153324,0.08254716981132075
17,палетка,cc-крем,0.04336734693877551,0.06115107913669065
28,помада,тени-карандаш,0.031042128603104215,0.2028985507246377
14,cc-крем,тени-карандаш,0.050359712230215826,0.10144927536231885
7,помада,мицелярная,0.007760532150776054,0.02356902356902357
21,помада,флюид,0.02328159645232816,0.02328159645232816
16,помада,кондиционер,0.017738359201773836,0.009501187648456057
1,сыворотка-сияние,криолосьон,0.0016207455429497568,0.0034129692832764505
12,cc-крем,крем-баттер,0.04316546762589928,0.0020352781546811396
1,сыворотка-сияние,тени-карандаш,0.0016207455429497568,0.007246376811594203
18,антицеллюлитная,эмульсия,0.015138772077375946,0.015113350125944584
1,консилер,масло-хайлайтер,0.0026455026455026454,0.00267379679144385
3,помада,масло-хайлайтер,0.0033259423503325942,0.008021390374331552
25,гель,консилер,0.004570383912248629,0.06613756613756613
1,консилер,маска-лифтинг,0.0026455026455026454,0.0009285051067780873
16,консилер,соль,0.042328042328042326,0.005105296745373325
22,помада,маска-лифтинг,0.024390243902439025,0.02042711234911792
6,румяна,тоник,0.023529411764705882,0.004580152671755725
8,румяна,флюид,0.03137254901960784,0.008869179600886918
33,соль,хайлайтер-стик,0.010529674537332482,0.07783018867924528
12,помада,щетка,0.013303769401330377,0.007772020725388601
6,помада,пенка-баланс,0.0066518847006651885,0.010416666666666666
15,помада,сыворотка-сияние,0.01662971175166297,0.024311183144246355
16,спрей,палетка,0.005891016200294551,0.04081632653061224
24,палетка,бальзам,0.061224489795918366,0.005513439007580979
12,палетка,пенка,0.030612244897959183,0.009685230024213076
36,палетка,помада,0.09183673469387756,0.03991130820399113
8,палетка,крем-корсет,0.02040816326530612,0.007272727272727273
15,шампунь,подводка,0.005498533724340176,0.0398936170212766
5,пенка-баланс,массажер,0.008680555555555556,0.007541478129713424
2,палетка,бронзатор,0.00510204081632653,0.005221932114882507
5,тени-карандаш,тоник,0.036231884057971016,0.003816793893129771
2,тени-карандаш,флюид,0.014492753623188406,0.0022172949002217295
1,тени-карандаш,пенка-баланс,0.007246376811594203,0.001736111111111111
12,тени-карандаш,лосьон,0.08695652173913043,0.003844921499519385
1,пенка-баланс,хайлайтер-стик,0.001736111111111111,0.0023584905660377358
36,помада,палетка,0.03991130820399113,0.09183673469387756
6,подводка,кондиционер,0.015957446808510637,0.0035629453681710215
6,пенка,подводка,0.004842615012106538,0.015957446808510637
7,cc-крем,штаны,0.025179856115107913,0.004009163802978236
6,помада,крем-мусс,0.0066518847006651885,0.03208556149732621
4,пудра,пенка-баланс,0.015625,0.006944444444444444
4,пудра,мицелярная,0.015625,0.013468013468013467
6,тоник,румяна,0.004580152671755725,0.023529411764705882
7,румяна,крем-корсет,0.027450980392156862,0.006363636363636364
2,криолосьон,криомасло,0.006825938566552901,0.002890173410404624
12,крем-суфле,хайлайтер-стик,0.006670372429127293,0.02830188679245283
10,штаны,хайлайтер-стик,0.0057273768613974796,0.02358490566037736
5,cc-крем,флюид,0.017985611510791366,0.005543237250554324
12,cc-крем,лосьон,0.04316546762589928,0.003844921499519385
3,сыворотка-сияние,хайлайтер-стик,0.004862236628849271,0.007075471698113208
3,сыворотка-сияние,палетка,0.004862236628849271,0.007653061224489796
7,флюид,хайлайтер-стик,0.007760532150776054,0.01650943396226415
14,пенка,хайлайтер-стик,0.011299435028248588,0.0330188679245283
53,лосьон,хайлайтер-стик,0.016981736622877282,0.125
6,маска-лифтинг,хайлайтер-стик,0.005571030640668524,0.014150943396226415
26,палетка,соль,0.0663265306122449,0.008296107211231652
30,палетка,лосьон,0.07653061224489796,0.009612303748798462
5,крем-мусс,спрей,0.026737967914438502,0.001840942562592047
17,румяна,лосьон,0.06666666666666667,0.005446972124319128
6,хайлайтер-стик,маска-лифтинг,0.014150943396226415,0.005571030640668524
3,палетка,сыворотка-сияние,0.007653061224489796,0.004862236628849271
7,румяна,пенка,0.027450980392156862,0.005649717514124294
13,румяна,соль,0.050980392156862744,0.004148053605615826
3,сыворотка-сияние,румяна,0.004862236628849271,0.011764705882352941
33,хайлайтер-стик,соль,0.07783018867924528,0.010529674537332482
4,румяна,криомасло,0.01568627450980392,0.005780346820809248
5,румяна,штаны,0.0196078431372549,0.0028636884306987398
31,маска,подводка,0.006393070736234275,0.08244680851063829
3,массажер,крем-масло,0.004524886877828055,0.027522935779816515
1,криолосьон,обертывание-гель,0.0034129692832764505,0.0021231422505307855
6,cc-крем,пенка-баланс,0.02158273381294964,0.010416666666666666
11,помада,штаны,0.012195121951219513,0.006300114547537228
1,помада,крем-масло,0.0011086474501108647,0.009174311926605505
37,помада,спрей,0.041019955654102,0.013622974963181149
3,крем-мусс,антицеллюлитная,0.016042780748663103,0.002523128679562658
13,эмульсия,хайлайтер-стик,0.0109151973131822,0.030660377358490566
6,флюид,подводка,0.0066518847006651885,0.015957446808510637
3,тени-карандаш,крем-корсет,0.021739130434782608,0.0027272727272727275
3,тени-карандаш,антицеллюлитная,0.021739130434782608,0.002523128679562658
10,антицеллюлитная,хайлайтер-стик,0.008410428931875526,0.02358490566037736
5,палетка,антицеллюлитная,0.012755102040816327,0.004205214465937763
8,помада,антицеллюлитная,0.008869179600886918,0.00672834314550042
14,помада,эмульсия,0.015521064301552107,0.011754827875734676
2,cc-крем,крем-мусс,0.007194244604316547,0.0106951871657754
14,пудра,соль,0.0546875,0.004467134652201659
7,крем-корсет,подводка,0.006363636363636364,0.018617021276595744
3,масло-хайлайтер,подводка,0.008021390374331552,0.007978723404255319
2,бронзатор,подводка,0.005221932114882507,0.005319148936170213
3,cc-крем,эмульсия,0.01079136690647482,0.0025188916876574307
1,крем-мусс,румяна,0.0053475935828877,0.00392156862745098
3,румяна,эмульсия,0.011764705882352941,0.0025188916876574307
19,гель,румяна,0.003473491773308958,0.07450980392156863
2,тени-карандаш,штаны,0.014492753623188406,0.001145475372279496
2,крем-мусс,эмульсия,0.0106951871657754,0.0016792611251049538
2,тени-карандаш,обертывание-гель,0.014492753623188406,0.004246284501061571
11,cc-крем,спрей,0.039568345323741004,0.004050073637702504
2,помада,обертывание-гель,0.0022172949002217295,0.004246284501061571
8,криолосьон,эмульсия,0.027303754266211604,0.006717044500419815
4,сыворотка-сияние,крем-мусс,0.006482982171799027,0.0213903743315508
5,спрей,крем-мусс,0.001840942562592047,0.026737967914438502
4,тоник,подводка,0.0030534351145038168,0.010638297872340425
17,лосьон,подводка,0.005446972124319128,0.04521276595744681
2,румяна,бронзатор,0.00784313725490196,0.005221932114882507
3,cc-крем,пакет,0.01079136690647482,0.0016384489350081922
21,румяна,бальзам,0.08235294117647059,0.004824259131633356
7,помада,пакет,0.007760532150776054,0.0038230475150191155
1,пакет,крем-масло,0.0005461496450027307,0.009174311926605505
6,крем-мусс,помада,0.03208556149732621,0.0066518847006651885
249,лосьон,обертывание,0.07978212111502724,0.043124350536889504
9,крем-суфле,подводка,0.005002779321845469,0.023936170212765957
13,спрей,подводка,0.004786450662739323,0.034574468085106384
2,тени-карандаш,эмульсия,0.014492753623188406,0.0016792611251049538
1,обертывание-гель,хайлайтер-стик,0.0021231422505307855,0.0023584905660377358
12,эмульсия,флюид,0.010075566750629723,0.013303769401330377
110,мусс,бальзам,0.10556621880998081,0.02526992878474615
10,крем-мусс,лосьон,0.053475935828877004,0.0032041012495994873
220,коробка,мусс,0.03562753036437247,0.21113243761996162
412,мусс,скраб,0.39539347408829173,0.02181856696499497
44,мусс,сумка-шоппер,0.04222648752399232,0.024677509814918678
108,гель,мусс,0.019744058500914076,0.1036468330134357
15,мусс,пакет,0.014395393474088292,0.008192244675040962
111,мусс,маска,0.10652591170825336,0.022891317797484018
129,мусс,соль,0.1238003838771593,0.04116145500957243
13,тени-карандаш,бальзам,0.09420289855072464,0.0029864461291063634
28,помада,мусс,0.031042128603104215,0.026871401151631478
74,мусс,лосьон,0.0710172744721689,0.023710349247036206
98,мусс,крем,0.09404990403071017,0.016131687242798353
13,мусс,тоник,0.012476007677543186,0.009923664122137405
67,мусс,сыворотка,0.06429942418426103,0.019665394775462284
23,антицеллюлитная,мусс,0.01934398654331371,0.022072936660268713
220,мусс,коробка,0.21113243761996162,0.03562753036437247
15,мусс,маска-лифтинг,0.014395393474088292,0.013927576601671309
28,мусс,пенка,0.026871401151631478,0.022598870056497175
172,масло,мусс,0.02838283828382838,0.16506717850287908
10,тени-карандаш,маска,0.07246376811594203,0.0020622808826562177
66,мусс,обертывание,0.06333973128598848,0.0114305507447177
1,cc-крем,обертывание-гель,0.0035971223021582736,0.0021231422505307855
4,обертывание-гель,эмульсия,0.008492569002123142,0.0033585222502099076
1,тени-карандаш,массажер,0.007246376811594203,0.0015082956259426848
1,помада,массажер,0.0011086474501108647,0.0015082956259426848
16,мусс,штаны,0.015355086372360844,0.009163802978235968
12,мусс,флюид,0.011516314779270634,0.013303769401330377
10,мусс,подводка,0.009596928982725527,0.026595744680851064
36,крем-суфле,мусс,0.020011117287381877,0.0345489443378119
40,шампунь,мусс,0.01466275659824047,0.03838771593090211
3,сыворотка-сияние,мусс,0.004862236628849271,0.0028790786948176585
80,мусс,крем-баттер,0.07677543186180422,0.013568521031207599
49,спрей,мусс,0.01804123711340206,0.04702495201535509
2,тени-карандаш,мусс,0.014492753623188406,0.0019193857965451055
40,помада,консилер,0.04434589800443459,0.10582010582010581
4,крем-суфле,румяна,0.0022234574763757642,0.01568627450980392
4,масло-хайлайтер,мусс,0.0106951871657754,0.003838771593090211
5,криолосьон,антицеллюлитная,0.017064846416382253,0.004205214465937763
6,мусс,криолосьон,0.005758157389635317,0.020477815699658702
12,мусс,крем-корсет,0.011516314779270634,0.01090909090909091
15,палетка,шампунь,0.03826530612244898,0.005498533724340176
23,мусс,антицеллюлитная,0.022072936660268713,0.01934398654331371
2,мусс,массажер,0.0019193857965451055,0.0030165912518853697
6,кондиционер,подводка,0.0035629453681710215,0.015957446808510637
2,мусс,бронзатор,0.0019193857965451055,0.005221932114882507
1,криолосьон,бронзатор,0.0034129692832764505,0.0026109660574412533
1,помада,криолосьон,0.0011086474501108647,0.0034129692832764505
1,крем-мусс,пенка-баланс,0.0053475935828877,0.001736111111111111
33,мусс,щетка,0.03166986564299424,0.021373056994818652
68,лосьон,щетка,0.021787888497276513,0.04404145077720207
105,масло,крем-гель,0.017326732673267328,0.09571558796718323
75,тонер,крем,0.12417218543046357,0.012345679012345678
201,тонер,крем-гель,0.33278145695364236,0.18322698268003645
166,тонер,молочко,0.27483443708609273,0.2630744849445325
150,крем,крем-гель,0.024691358024691357,0.13673655423883319
69,крем,молочко,0.011358024691358024,0.10935023771790808
167,крем-гель,молочко,0.15223336371923427,0.26465927099841524
71,лосьон,крем-гель,0.02274911887215636,0.06472196900638104
52,лосьон,молочко,0.016661326497917333,0.08240887480190175
353,крем-гель,сыворотка,0.3217866909753874,0.10361021426474905
202,сыворотка,молочко,0.059289697681244494,0.3201267828843106
45,спрей,крем-гель,0.016568483063328424,0.04102096627164995
353,сыворотка,крем-гель,0.10361021426474905,0.3217866909753874
160,коробка,крем-гель,0.025910931174089068,0.14585232452142205
3,пенка-баланс,крем-гель,0.005208333333333333,0.0027347310847766638
160,крем-гель,маска,0.14585232452142205,0.032996494122499484
126,маска,молочко,0.025984739121468346,0.19968304278922344
243,тонер,сыворотка,0.402317880794702,0.07132374523040798
111,тонер,маска,0.1837748344370861,0.022891317797484018
25,сумка-шоппер,крем-гель,0.014021312394840156,0.022789425706472195
105,гель,крем-гель,0.019195612431444242,0.09571558796718323
29,тоник,крем-гель,0.022137404580152672,0.02643573381950775
23,обертывание,крем-гель,0.00398337374437132,0.020966271649954422
197,скраб,крем-гель,0.010432664301223322,0.17958067456700091
57,крем-гель,соль,0.05195989061075661,0.018187619655392468
2,масло-хайлайтер,румяна,0.0053475935828877,0.00784313725490196
20,помада,крем-гель,0.022172949002217297,0.018231540565177756
8,тонер,антицеллюлитная,0.013245033112582781,0.00672834314550042
4,крем-мусс,сыворотка-сияние,0.0213903743315508,0.006482982171799027
56,бальзам,тушь,0.01286469101768895,0.10546139359698682
69,масло,тушь,0.011386138613861386,0.12994350282485875
9,обертывание,тушь,0.0015587114651887772,0.01694915254237288
28,спрей,тонер,0.010309278350515464,0.046357615894039736
48,тонер,бальзам,0.07947019867549669,0.011026878015161957
21,тонер,флюид,0.0347682119205298,0.02328159645232816
5,cc-крем,молочко,0.017985611510791366,0.00792393026941363
13,тоник,молочко,0.009923664122137405,0.020602218700475437
48,бальзам,молочко,0.011026878015161957,0.07606973058637084
44,гель,тонер,0.008043875685557587,0.0728476821192053
55,гель,молочко,0.010054844606946984,0.08716323296354993
14,тонер,эмульсия,0.023178807947019868,0.011754827875734676
28,шампунь,тушь,0.010263929618768328,0.05273069679849341
10,cc-крем,тушь,0.03597122302158273,0.018832391713747645
8,тени-карандаш,тушь,0.057971014492753624,0.015065913370998116
16,тушь,хайлайтер-стик,0.030131826741996232,0.03773584905660377
59,коробка,тушь,0.009554655870445345,0.1111111111111111
32,крем,тушь,0.005267489711934157,0.060263653483992465
89,скраб,тушь,0.004713234125933379,0.16760828625235405
74,бальзам,крем-гель,0.016999770273374685,0.0674567000911577
21,крем-гель,флюид,0.019143117593436645,0.02328159645232816
24,спрей,тушь,0.008836524300441826,0.04519774011299435
7,антицеллюлитная,тушь,0.005887300252312868,0.013182674199623353
12,мусс,тушь,0.011516314779270634,0.022598870056497175
32,лосьон,тушь,0.01025312399871836,0.060263653483992465
51,тушь,маска,0.096045197740113,0.010517632501546711
9,консилер,мусс,0.023809523809523808,0.008637236084452975
11,консилер,крем-гель,0.0291005291005291,0.010027347310847767
31,мусс,крем-гель,0.029750479846449136,0.028258887876025523
8,антицеллюлитная,тонер,0.00672834314550042,0.013245033112582781
12,антицеллюлитная,крем-гель,0.010092514718250631,0.010938924339106655
4,маска-лифтинг,молочко,0.003714020427112349,0.006339144215530904
159,масло,молочко,0.026237623762376237,0.2519809825673534
63,масло,тонер,0.010396039603960397,0.10430463576158941
10,мицелярная,молочко,0.03367003367003367,0.01584786053882726
15,тонер,мицелярная,0.024834437086092714,0.050505050505050504
17,крем-гель,мицелярная,0.015496809480401094,0.05723905723905724
48,крем-баттер,молочко,0.008141112618724558,0.07606973058637084
130,скраб,молочко,0.006884499285071228,0.20602218700475436
40,тонер,крем-баттер,0.06622516556291391,0.0067842605156037995
37,тонер,лосьон,0.061258278145695365,0.011855174623518103
93,тонер,скраб,0.15397350993377484,0.00492506487316634
88,крем-баттер,крем-гель,0.014925373134328358,0.08021877848678213
22,мусс,молочко,0.02111324376199616,0.03486529318541997
106,соль,молочко,0.03382259093809828,0.16798732171156894
29,крем-суфле,крем-гель,0.016120066703724293,0.02643573381950775
9,тоник,тушь,0.006870229007633588,0.01694915254237288
11,тушь,флюид,0.02071563088512241,0.012195121951219513
2,пенка-баланс,тушь,0.003472222222222222,0.003766478342749529
88,тонер,коробка,0.1456953642384106,0.014251012145748988
160,коробка,молочко,0.025910931174089068,0.25356576862123614
4,румяна,щетка,0.01568627450980392,0.0025906735751295338
29,спрей,молочко,0.010677466863033874,0.04595879556259905
9,антицеллюлитная,молочко,0.007569386038687973,0.014263074484944533
10,хайлайтер-стик,молочко,0.02358490566037736,0.01584786053882726
39,шампунь,молочко,0.014296187683284457,0.061806656101426306
24,шампунь,хайлайтер-стик,0.008797653958944282,0.05660377358490566
44,помада,тушь,0.04878048780487805,0.08286252354048965
33,консилер,тушь,0.0873015873015873,0.062146892655367235
16,сыворотка,обертывание-гель,0.004696213677722336,0.03397027600849257
3,крем-мусс,флюид,0.016042780748663103,0.0033259423503325942
1,тени-карандаш,масло-хайлайтер,0.007246376811594203,0.00267379679144385
3,масло-хайлайтер,тушь,0.008021390374331552,0.005649717514124294
2,палетка,масло-хайлайтер,0.00510204081632653,0.0053475935828877
19,палетка,тушь,0.04846938775510204,0.035781544256120526
1,крем-мусс,обертывание-гель,0.0053475935828877,0.0021231422505307855
8,тушь,мицелярная,0.015065913370998116,0.026936026936026935
12,пенка,тушь,0.009685230024213076,0.022598870056497175
